CAGR,Annual Vol,Sharpe,Sortino,Max DD,Avg DD,Calmar,Max DD Duration (mo),Avg DD Duration (mo),VaR 5%,CVaR 5%,VaR 1%,CVaR 1%,Skewness,Kurtosis,Win Rate,Avg Win,Avg Loss,Payoff Ratio,Omega,Best Month,Worst Month,Total Return,Years,Lookback,K,Avg Turnover,Beat SPY 1Y,Avg Excess 1Y,Beat SPY 3Y,Avg Excess 3Y,Beat SPY 5Y,Avg Excess 5Y,Bull CAGR,Bull Sharpe,Bull Months,Bear CAGR,Bear Sharpe,Bear Months,Neutral CAGR,Neutral Sharpe,Neutral Months,Avg Return in SPY Crashes,Avg SPY Return in Crashes,Crash Months,2005-2009 Strat CAGR,2005-2009 SPY CAGR,2005-2009 Strat Sharpe,2010-2014 Strat CAGR,2010-2014 SPY CAGR,2010-2014 Strat Sharpe,2015-2019 Strat CAGR,2015-2019 SPY CAGR,2015-2019 Strat Sharpe,2020-2026 Strat CAGR,2020-2026 SPY CAGR,2020-2026 Strat Sharpe,Composite Score
0.2738795296745895,0.24733486604938762,0.2856463038361012,0.44899786513483897,-0.5714284604791007,-0.11195755512424484,0.47928926999009064,36,3.5681818181818183,-0.08878609086012518,-0.13480849184522695,-0.1583843996053304,-0.18081502112283612,0.22900958792844053,2.4251551883660962,0.6702898550724637,0.059608954430732476,-0.05184561608578131,1.1497395330804114,2.1368564419191873,0.3756038468576992,-0.19380117085076157,260.7895183013791,23.0,3,11,0.7091567852437417,0.7962264150943397,0.16048750489480204,0.991701244813278,0.6147206011639046,1.0,1.28811268633384,0.40779723217726227,1.878718373815359,166,-0.21374351600421515,-0.576549588653183,20,0.2861062237781524,0.8793087457140981,90,-0.08952320364947731,-0.07876483351729723,25,0.18001918370880787,0.0039140323068174165,0.7286754239405469,0.3095857361799095,0.1534146423033491,1.5201059858852741,0.18127533455043388,0.11560366246620446,1.0635341450290532,0.2607685681770213,0.13016898803548127,1.0518061756182366,0.5793572818787
0.2612260865073004,0.24005864981315436,0.2800632815968347,0.4338190728416226,-0.5401353296394772,-0.10102465416815103,0.4836308091190042,35,3.6744186046511627,-0.09297032417488872,-0.13230035088915382,-0.15151027198691452,-0.17622428451778185,0.18241913398636436,2.180175925080553,0.6521739130434783,0.058914364412513485,-0.04757563454800182,1.2383306070898825,2.114821752529356,0.35009514650482926,-0.1904826827205107,207.08354217225977,23.0,3,12,0.7089371980676329,0.8113207547169812,0.14488601936695078,0.966804979253112,0.5597163664952677,1.0,1.1831302446213405,0.3899944664965538,1.851879965859143,166,-0.17269898443666687,-0.4577301104075816,20,0.25708468793418704,0.8319911171705312,90,-0.08687724637887193,-0.07876483351729723,25,0.17549567638220065,0.0039140323068174165,0.7255980140472361,0.29932318909217215,0.1534146423033491,1.5000687712019547,0.17750709349810556,0.11560366246620446,1.0669049646773197,0.23909057759015462,0.13016898803548127,1.0044587850093716,0.5777777940318254
0.2498123065298139,0.23379357443704868,0.274405656391148,0.420367866331226,-0.5280340129210276,-0.09589421110135424,0.4730988921487822,29,3.5217391304347827,-0.09078139091106209,-0.12978662030111618,-0.15483781174378952,-0.17446110486434932,0.15378154551579495,2.3038189134966363,0.6413043478260869,0.058162049645582914,-0.045480228842189385,1.2788425020330887,2.0761133853409492,0.35004150017311425,-0.1894340979965315,167.82249897816848,23.0,3,13,0.7040133779264214,0.7962264150943397,0.13192362451601886,0.995850622406639,0.5028972301427951,1.0,1.0317697477929306,0.3699911256869661,1.8314311413047415,166,-0.17567153177793537,-0.48270490263230975,20,0.25161879086648087,0.8296264928581738,90,-0.08573398470533897,-0.07876483351729723,25,0.1650618112993758,0.0039140323068174165,0.7021154533730614,0.27328974521530447,0.1534146423033491,1.4475563406564802,0.1663321981931012,0.11560366246620446,1.018403352667738,0.2428760442679001,0.13016898803548127,1.040515786499979,0.5712407017721451
0.25121065669161835,0.22849142627572777,0.28077942432973974,0.4284585261171408,-0.5362463261743801,-0.09650374983010164,0.46846131046486283,31,3.533333333333333,-0.08940955069284148,-0.12885684984855678,-0.15268808617319848,-0.1748569026916614,0.07942139166195757,2.044220186851284,0.6521739130434783,0.05657244818010919,-0.04573737551959747,1.236897559980658,2.1036903337533954,0.33041376258516525,-0.1882177089316405,172.22078294478925,23.0,3,14,0.6984989648033126,0.8113207547169812,0.1326031572333749,0.995850622406639,0.5027355133122409,1.0,1.0011697356951423,0.36566193503319955,1.8550156350432836,166,-0.17299330847553773,-0.478479368886432,20,0.25814212213391596,0.8750427334903774,90,-0.08503672391940559,-0.07876483351729723,25,0.16617431733207555,0.0039140323068174165,0.7079889292888515,0.26482769124179373,0.1534146423033491,1.4320280801267447,0.16115660231181428,0.11560366246620446,1.0219022746017121,0.253783827093053,0.13016898803548127,1.0956427856074207,0.5717160471012815
0.24161890361180682,0.22533945374973896,0.273842184749729,0.4182148676534718,-0.5529342638848967,-0.09853837653795165,0.43697582044238115,32,3.6222222222222222,-0.08648713091414875,-0.12680312010550207,-0.15195721013696223,-0.1746205520371181,0.02730117861296442,1.8107338446402226,0.644927536231884,0.05626296459613736,-0.04507772651577886,1.248132258321485,2.053915044709423,0.31500556507742655,-0.19461845182144913,144.1213366932425,23.0,3,15,0.6956521739130435,0.7962264150943397,0.12389413465503193,0.983402489626556,0.47126603954658547,1.0,0.9195718780584073,0.3504472356490047,1.8151523541856942,166,-0.20044464748739454,-0.5587406142878777,20,0.26130922376175736,0.90833267511981,90,-0.0860047028549029,-0.07876483351729723,25,0.16120692402303538,0.0039140323068174165,0.6908957914368941,0.24876421600566268,0.1534146423033491,1.406116994261765,0.16194713311649234,0.11560366246620446,1.0208528974388091,0.24349228619674657,0.13016898803548127,1.0731659635237265,0.5496166606628128
0.23326133351473688,0.22258221274140907,0.2676358848522325,0.39951426422702674,-0.5616821629335244,-0.10132170479537059,0.4152906196922326,34,3.9285714285714284,-0.08280111582352301,-0.12812717079247202,-0.1449605584831874,-0.1797364666768255,-0.03222211636325808,1.9834934281168852,0.6557971014492754,0.054308253732555094,-0.046345521361536045,1.1718123377856233,2.02232124754188,0.3122719910266408,-0.20952855212403376,123.2417760525236,23.0,3,16,0.6970108695652174,0.7849056603773585,0.11566128070620939,0.9377593360995851,0.43646161901642433,1.0,0.864414597924774,0.3524435831458017,1.8481996952963942,166,-0.22932135920710695,-0.6504738739797575,20,0.23985435663728016,0.8608988130931525,90,-0.08784850574979425,-0.07876483351729723,25,0.13991640109686143,0.0039140323068174165,0.629158401206551,0.24825355416209094,0.1534146423033491,1.4079342619342694,0.1607358816471851,0.11560366246620446,1.0413652435297969,0.23671888743285563,0.13016898803548127,1.0480900239824098,0.528780078390859
0.23090126442171877,0.22047004245569568,0.2671045500784848,0.4005863154883358,-0.5705590003621156,-0.10641286121202455,0.40469305413668544,45,3.6222222222222222,-0.08038827753819035,-0.1266198049075426,-0.1498850103149703,-0.18124818572976334,-0.08154246530364279,1.8781730289451097,0.6594202898550725,0.0538686894448345,-0.047143667188844766,1.1426495361307196,2.0041905858232325,0.3008402360627183,-0.2131685914048969,117.88690183504212,23.0,3,17,0.6975703324808185,0.7735849056603774,0.11310651771992536,0.9128630705394191,0.4273331599149998,1.0,0.8611060687872292,0.35839907058755593,1.9073324669392222,166,-0.23781427457096016,-0.6797419113716879,20,0.2239301900718016,0.817634007774869,90,-0.08727512684250965,-0.07876483351729723,25,0.1248527201831453,0.0039140323068174165,0.5745833050369209,0.2606060641126251,0.1534146423033491,1.4877136685189751,0.16643731199427458,0.11560366246620446,1.0886803905346165,0.22791630770445548,0.13016898803548127,1.0304233689907492,0.5193935641332585
0.2337495043833806,0.21615005603153667,0.274310539396177,0.4153494160881663,-0.551429912700833,-0.09505658503315204,0.4238970338741791,32,3.659090909090909,-0.0791672969928825,-0.12257414663781038,-0.14271513681837328,-0.1751179147611072,-0.07809857114387968,1.7401454472133064,0.6557971014492754,0.05374674056992764,-0.04550947145923838,1.1810012036300435,2.035637395838939,0.2901329022020207,-0.2057660036943837,124.3778441472131,23.0,3,18,0.697061191626409,0.7962264150943397,0.11415033016777898,0.9377593360995851,0.43574932296293795,1.0,0.8994594103878505,0.35998061085496236,1.9452879177144138,166,-0.1984956472158007,-0.5522534214147884,20,0.2133050198396118,0.8073274822075525,90,-0.08577381327815338,-0.07876483351729723,25,0.14243459016921167,0.0039140323068174165,0.6359147575321752,0.2646831565609611,0.1534146423033491,1.5159306753926747,0.1635612735758467,0.11560366246620446,1.1051787540760545,0.22465254039293314,0.13016898803548127,1.0414555105378998,0.5408634743380387
0.22831994097125285,0.21146053478327023,0.27290313289986623,0.42012888129337916,-0.5324129969252698,-0.08616693119907035,0.4288399086607951,31,3.7209302325581395,-0.07962374603607017,-0.11859166220003901,-0.13656829709667906,-0.17024255373015548,-0.06910973719934385,1.6839773769643989,0.6557971014492754,0.05271202073421636,-0.04486651928818394,1.1748631623424957,2.0213805264265723,0.28184378411585426,-0.2058421612578468,112.28295132190992,23.0,3,19,0.6937452326468344,0.8150943396226416,0.10936057635099862,0.921161825726141,0.415209910330539,1.0,0.8574109161706214,0.3451450660419928,1.9253430654897834,166,-0.1668679109965988,-0.46124720546167064,20,0.20789864236955102,0.803827058498156,90,-0.08389443504160131,-0.07876483351729723,25,0.15751838860390688,0.0039140323068174165,0.6919107813401195,0.26525133716961946,0.1534146423033491,1.5382924627665902,0.15280752758345795,0.11560366246620446,1.0537355841832825,0.20656307701992493,0.13016898803548127,0.9940506038238831,0.5475103877711238
0.22132047449432068,0.20654225531323295,0.26985271676947953,0.4209732374071965,-0.5180299489668853,-0.08429382193575606,0.42723490202777537,29,3.3404255319148937,-0.08038456916949237,-0.11515784869780778,-0.13391162174265048,-0.1647292148174571,-0.06966821431850839,1.448029843539599,0.6485507246376812,0.05207233997906345,-0.04329412827027149,1.202757557652908,1.9999959130120297,0.26667632712658323,-0.18641363653400614,98.33028206986083,23.0,3,20,0.693659420289855,0.7962264150943397,0.10014133686040497,0.8879668049792531,0.37679906658969736,0.9815668202764977,0.7926954031583934,0.33727017892778344,1.9402873935261264,166,-0.15842017758070437,-0.4457754588818306,20,0.19363327602756186,0.768566527780629,90,-0.08245231900544932,-0.07876483351729723,25,0.15532829954124594,0.0039140323068174165,0.6949370624294474,0.25959777163382536,0.1534146423033491,1.5359173164032283,0.1554426046784423,0.11560366246620446,1.0949656538315302,0.1904399324421946,0.13016898803548127,0.9465742368951227,0.5455172476987843
0.38737750894413114,0.5802520530446676,0.22620210367886887,0.45735910465625007,-0.8512706442097311,-0.34768174529150264,0.45505799075656994,92,8.038461538461538,-0.17498905032937895,-0.2675513143239519,-0.32455088386984293,-0.38729253652314966,1.0754861401819602,3.5124477670324756,0.5787545787545788,0.13946405764024553,-0.09580960682373092,1.4556375113492472,1.9152141342108993,0.8954249343764535,-0.41048884932723506,1716.6247231316627,22.75,6,1,0.5934065934065934,0.6641221374045801,0.4764094970983696,0.773109243697479,2.4057268332434276,0.705607476635514,7.919540929701725,0.9065762172359972,1.1510512572965244,163,-0.4203130469584889,-0.9465878771246815,20,0.4631607629642154,0.6707410143531856,90,-0.06600225441978966,-0.07876483351729723,25,-0.041078594057652906,0.0039140323068174165,0.1784490349479045,0.20091616612155172,0.1534146423033491,0.6225316738206991,0.7161953923303106,0.11560366246620446,1.0855088816702978,0.8007663463677068,0.13016898803548127,1.2088791237321463,0.6234996752941564
0.38556927505471505,0.4477321378205517,0.25530194258472566,0.46897977482040243,-0.7048933955047435,-0.17085488627809256,0.5469894845285445,20,4.463414634146342,-0.15899916038339662,-0.22177402872587357,-0.25254680470538793,-0.2795169679736064,0.49653993454155865,1.174204462465327,0.6043956043956044,0.11137840028410369,-0.0805167759947081,1.3832943372127062,2.0051509460563497,0.4935322210312255,-0.3003686913356399,1666.4106005887222,22.75,6,2,0.5604395604395604,0.7595419847328244,0.35588107257265084,0.9495798319327731,1.5954878816478544,1.0,4.676522493969097,0.8650958385570626,1.5358297914655257,163,-0.2459519543339358,-0.4690039324884186,20,0.21240871003847062,0.43370308094797466,90,-0.09598577314518042,-0.07876483351729723,25,0.21827809116615793,0.0039140323068174165,0.647046055832544,0.34844492223401624,0.1534146423033491,1.0102744607119167,0.6441576575858228,0.11560366246620446,1.3560489376064246,0.4063118206868397,0.13016898803548127,0.9182806786176171,0.6500427791216445
0.3381838532376922,0.37260938729943555,0.25731144966148656,0.4516698448670338,-0.5872962552058093,-0.1507720359021598,0.5758317888800102,22,5.027777777777778,-0.14817770116197,-0.1866765807090423,-0.21430888040214424,-0.23699209903972843,0.30779092834069677,0.8021470146715677,0.6483516483516484,0.08826842424322491,-0.07702439173492481,1.1459801532350404,1.989749728779194,0.42418129246377306,-0.25171000095750545,754.4993857953314,22.75,6,3,0.5555555555555556,0.732824427480916,0.29248622513102546,0.9663865546218487,1.462799247470308,1.0,4.41953310492627,0.7035361898099644,1.6193724100633096,163,-0.20999967428863697,-0.4727483856951039,20,0.1752461805375245,0.41803570243597254,90,-0.0939472523298464,-0.07876483351729723,25,0.21880850648762906,0.0039140323068174165,0.7054202371332935,0.22541113345387154,0.1534146423033491,0.8375333388475855,0.5017753715475441,0.11560366246620446,1.3709656661367982,0.4992808947642613,0.13016898803548127,1.1402622242886158,0.6146595331333888
