CAGR,Vol,Sharpe,Sortino,Max DD,Calmar,Max DD Dur,VaR 5%,CVaR 5%,Skew,Kurt,Win Rate,Payoff,Beat SPY 1Y,Beat SPY 3Y,Beat SPY 5Y,Best Mo,Worst Mo,Total Ret,2005-09 CAGR,2005-09 Sharpe,2010-14 CAGR,2010-14 Sharpe,2015-19 CAGR,2015-19 Sharpe,2020-26 CAGR,2020-26 Sharpe,Universe,Lookback,K,Cost_bps,Score
0.5596132270629535,0.7685948328634895,0.21878371437413768,0.8776330403512101,-0.5051231060771748,1.107874932526752,33,-0.13615266884291508,-0.17207189091203362,7.823555079251012,77.93708121766815,0.6179775280898876,1.8371354195239922,0.77734375,0.9353448275862069,1.0,2.475447469826865,-0.24164754586754889,19706.259829834187,0.2893856996396682,0.9755310680984381,0.31259042143739646,1.0951994621942125,0.1685532812364796,0.6842232024169802,1.4338995920795203,1.0099464399827847,All US >$10B,12,7,0,0.9767529226189199
0.6500357570271089,2.307575567738972,0.13991585514452726,1.0829401015360778,-0.7836802891028158,0.8294654925815376,61,-0.21430917236986066,-0.28440860853449884,10.515819493603681,117.60136139020757,0.575091575091575,2.2771104571290244,0.6450381679389313,0.7899159663865546,0.8504672897196262,8.210000633111592,-0.40868310792512025,88709.25785445358,0.42366017444832127,0.8651039553181213,-0.03156317232965933,0.16745211013912517,0.6112687902172207,1.104238260721316,1.6638901227525889,0.6864370215431982,All US >$10B,6,2,0,0.9626781768189194
0.6145922880946293,1.0011685719023025,0.19938820084875522,0.9290193518952904,-0.5776216413423608,1.0640049542921397,50,-0.1557270961883072,-0.19702832097255835,8.55366409373499,89.28883506001105,0.6153846153846154,1.8107239766141192,0.7251908396946565,0.865546218487395,0.897196261682243,3.3862920228501223,-0.24871045840744554,54128.04674412359,0.3378884602868142,0.8947334842128238,0.06870528436000223,0.36592655711308497,0.5520599594643443,1.3161979497563068,1.530528375331282,0.9015177397545764,All US >$10B,6,5,0,0.9588903336632151
0.5505922594220989,4.515507551774852,0.11735363477147245,1.27715516307748,-0.9308111142742794,0.5915187850452089,86,-0.29311018732652544,-0.401023559850831,10.991462508584023,124.74692759903323,0.5274725274725275,2.9892593975628494,0.5763358778625954,0.7142857142857143,0.719626168224299,16.250530645848084,-0.686953852726863,21567.5358532686,0.744802652886086,0.9896302729024196,-0.3611879808723063,-0.40911343545307643,0.2729637285189148,0.64429688907973,1.8828876963096555,0.6476930578422281,All US >$10B,6,1,0,0.9564289964934373
0.6068112199968703,0.8670849918397198,0.21630687016276146,0.9267910172516838,-0.5639408296518466,1.0760193057337064,30,-0.15262711464688047,-0.1844604285701266,7.793642880246943,78.50135271564054,0.6153846153846154,1.814098040180327,0.7442748091603053,0.8823529411764706,0.9579439252336449,2.8582556810170856,-0.22527470624098236,48494.39108900632,0.2833065957564316,0.819597768770072,0.10795159842854485,0.48761733853340355,0.5268305096689825,1.3138114989882366,1.4680614536226022,0.9614051759578293,All US >$10B,6,6,0,0.9539349695365633
0.5268756458835184,1.0345363523402287,0.1770886784278738,0.8997115447336685,-0.5547104958968045,0.9498209422407172,60,-0.1522252217009336,-0.18795010413963018,8.941363879244891,92.97595751956386,0.6104868913857678,1.7904527559571304,0.671875,0.853448275862069,0.9230769230769231,3.4269401418995313,-0.26124590545478016,12291.256489225974,0.313550190196197,0.9640617572796707,0.26428322013385275,0.9280831068218216,0.11668446970777002,0.48066807435565245,1.3608056875508012,0.8402175697651649,All US >$10B,12,5,0,0.9487026153981757
0.5594235408252728,0.8812365408059635,0.20089472962293412,0.8891527157768493,-0.5674124816357872,0.9859203999399464,40,-0.13606991262937615,-0.1803872405309289,8.384854074002456,85.30356483160928,0.6292134831460674,1.740786499656461,0.72265625,0.9094827586206896,0.9951923076923077,2.8729531021844856,-0.27211139825773417,19652.99824927805,0.2924823694764811,0.9355258324104775,0.3124823902627243,1.0940889735788817,0.16476283946991965,0.6373073390065002,1.458990090086275,0.9389779183246963,All US >$10B,12,6,0,0.948645503875078
0.5186030963240547,0.6329242352221418,0.23680590694315404,0.8227578382424238,-0.5042116850964256,1.0285423992600982,28,-0.12763869866959224,-0.1622345987735952,6.763417776534587,63.60636623942126,0.6367041198501873,1.6489793613813055,0.75,0.9439655172413793,1.0,1.9361856398614914,-0.22956437785678346,10891.692735892439,0.24259567875133303,0.8995830827380799,0.2769157928776125,1.0589536842358298,0.15638298655434135,0.6610254990815054,1.3856467341447418,1.132121772985475,All US >$10B,12,9,0,0.9463030303860421
0.5136905798937765,1.1178971075826178,0.16810501220162252,0.688098372426616,-0.6897827524918632,0.7447135754526366,34,-0.1952575460075281,-0.24654810422926135,11.34016198334613,161.67053290576843,0.6222222222222222,1.4836429120159702,0.7142857142857143,0.8212765957446808,0.9620853080568721,4.732782380518416,-0.4000578395489394,11240.776184988064,0.04222191695945843,0.3303868494491919,0.2214551036951895,0.7186181210046196,0.47296646303756296,1.0609808597229038,1.1856258771548829,0.7414953067669037,All US >$10B,9,3,0,0.9441189351755237
0.5272582595444777,0.6897178843775061,0.22592405612056748,0.8031170847145493,-0.5191104656166894,1.0156956841895086,33,-0.13039349573939954,-0.17026921484209298,7.284563246963903,70.68805657388504,0.6142322097378277,1.8452088678680905,0.7578125,0.9482758620689655,0.9951923076923077,2.1771067165753673,-0.245053290112917,12359.975222957093,0.25523987595176334,0.9318235727968063,0.30224718572847475,1.1064576220484368,0.14688628971053586,0.6273853466092497,1.3765577957032566,1.0619084232851022,All US >$10B,12,8,0,0.9424221143487039
0.6151787513759059,1.220078182879414,0.17975777402436863,0.9209288039918019,-0.6384982152211358,0.9634776366020796,57,-0.17496659257618863,-0.2173948979262675,9.14151241704134,97.67711730030435,0.6007326007326007,1.892755414997948,0.6603053435114504,0.8445378151260504,0.8457943925233645,4.2017385641690606,-0.2896021201028156,54577.10858929718,0.34613039443677107,0.8521066209765593,0.04607860842009104,0.30119334899955025,0.5935014418234921,1.2577587614777208,1.4766512060434693,0.8122531869071837,All US >$10B,6,4,0,0.9421835721634693
0.5477070460029021,0.885544276708411,0.19876491693937673,0.7241639376283134,-0.6293968076739915,0.8702094439071222,33,-0.18053159227676846,-0.21642524870101618,10.007326522536676,136.6048858177759,0.6259259259259259,1.5192899629961196,0.7413127413127413,0.8297872340425532,0.933649289099526,3.606952547090514,-0.32702602151708693,18534.192217086453,0.15917957028295637,0.5684637190244866,0.17648965573401143,0.6541782541336117,0.5101761919907499,1.2224382563149507,1.285347117387032,0.8738113659085294,All US >$10B,9,4,0,0.94208186149748
0.5945144731983405,1.5984750714473486,0.15537439259683358,0.9255312897520751,-0.7335825987415748,0.8104260845584411,60,-0.1946195101235596,-0.24858533952813439,9.918653881485088,109.4526343017507,0.6043956043956044,1.8710577695775479,0.6526717557251909,0.8109243697478992,0.8037383177570093,5.669584771752199,-0.34389513384045745,40718.045875191536,0.19802427228930375,0.5816332101336958,-0.013804302433056637,0.1634258686604413,0.7118273915746551,1.3656399571559246,1.5866487412306527,0.7513140311687468,All US >$10B,6,3,0,0.9352497102441488
0.5663138311375662,0.5996504645819992,0.2616491643500182,0.8700886613872245,-0.5562392721653063,1.0181119159980236,33,-0.130492349104417,-0.15780247970569786,6.270450849534149,57.36266273631541,0.6444444444444445,1.7126095794571514,0.7992277992277992,0.9659574468085106,1.0,1.811312457853966,-0.2119459327671768,24252.399245329274,0.16690476110054586,0.6816336932762308,0.23768240149607966,1.0395370303479088,0.3936787274563889,1.2296165342056011,1.3837682472944897,1.1779552542409748,All US >$10B,9,10,0,0.9320616050538354
0.5113272670453921,0.5871272581897269,0.2469508832127054,0.7357490906499868,-0.5323403172803817,0.9605270358962459,31,-0.1402965557796991,-0.17759758428546965,7.371187656894892,90.2062179818025,0.6222222222222222,1.616800947868246,0.722007722007722,0.8723404255319149,0.95260663507109,2.172142961380804,-0.22718334951992708,10852.42106439309,0.23892295377291273,0.8286606744501681,0.16878609213624696,0.7184775320259669,0.43610374301330435,1.2630504233228275,1.0108760607623841,1.0076963561855203,All US >$10B,9,7,0,0.9294631306896265
0.5438458517576084,0.7528017910898652,0.21828718314891807,0.743241050836484,-0.6459614643889144,0.8419168661587136,33,-0.15475331743179183,-0.20510633840789688,9.100708455118397,120.22424865146235,0.6370370370370371,1.485158747722248,0.7104247104247104,0.8468085106382979,0.9620853080568721,2.977419008124832,-0.2830206346245811,17521.196325270957,0.20227759294864178,0.6844837323908912,0.19183172892471245,0.7332427176271104,0.5077613829242416,1.2902509499428991,1.1369881768552998,0.9086059539272264,All US >$10B,9,5,0,0.9266429155129612
0.5150042522940361,0.6015404908142769,0.24340496144849932,0.8409729640249801,-0.5431164010144764,0.9482391828566948,34,-0.12190177344409908,-0.15256291128491709,6.6530239815551715,62.566272721887984,0.6404494382022472,1.648960330464272,0.77734375,0.9525862068965517,1.0,1.8598567091570204,-0.2337065873663496,10331.566351386316,0.2142950732077309,0.8253335782507806,0.28357987400701123,1.1270000347538407,0.17757344284343834,0.7434408179909551,1.3776039766547798,1.166241186530561,All US >$10B,12,10,0,0.9261132923238521
0.5518248580994023,0.6531637379343938,0.24234537166919148,0.7788765307283233,-0.5978620499261539,0.9229969658846251,32,-0.1416658725662232,-0.18581879116780783,7.965718130462732,100.08337339725338,0.6259259259259259,1.6087003799135646,0.749034749034749,0.9106382978723404,1.0,2.476337423233995,-0.23538954145644878,19676.088944579125,0.21224532017601105,0.727717834996409,0.21643848629740603,0.8283803465098203,0.5010413383405532,1.3651978541430159,1.0921064949899808,0.9790319602021641,All US >$10B,9,6,0,0.925732963525014
0.5909120262870711,0.7687799231781145,0.23023201702348145,0.8545038146439873,-0.5824064572437572,1.0146041805298083,28,-0.14584724149952202,-0.18545413854456447,7.041167708895808,68.11932858154732,0.6153846153846154,1.8096084933694412,0.7480916030534351,0.9033613445378151,0.9813084112149533,2.4524155224481716,-0.2349796330683372,38675.77465885408,0.25599903796632395,0.7850881865482192,0.1290943986340305,0.5633524084478435,0.4750494931518765,1.241000121302596,1.481797235598855,1.0441317270737434,All US >$10B,6,7,0,0.9239351201494745
0.5521945134004878,0.5235714883552456,0.28342718385213883,0.8418256608105307,-0.5514649564186789,1.0013229435040565,33,-0.1276293341289748,-0.14927639740769508,5.435568689018598,47.040843373094695,0.6777777777777778,1.5008290889489107,0.8223938223938224,1.0,1.0,1.5134622563214457,-0.20506090636797966,19781.821832746173,0.19881318335744647,0.7771584329253428,0.23036141676496324,1.020966561775129,0.41349541775226006,1.3378263950031501,1.3097557913703204,1.270326352038798,All US >$10B,9,12,0,0.9208075205870629
0.5488340410113637,0.5549467648814923,0.27051823525755914,0.8443464049224338,-0.5774584754074529,0.950430315572229,34,-0.12477602462832889,-0.15352247681722955,5.816607164544236,51.8629096778041,0.6518518518518519,1.6419153198675807,0.7915057915057915,0.9787234042553191,1.0,1.6474492367900135,-0.20929359943651374,18840.25888680411,0.14611126042915124,0.6158620258725914,0.23269539319313526,1.0084531370124008,0.4208490983227102,1.3334326352529653,1.323923093452394,1.220257149054614,All US >$10B,9,11,0,0.9078266993006537
0.5094627062060864,0.5004048084759521,0.27689741104334376,0.7555053141303969,-0.5364057910695915,0.9497710775832962,33,-0.13904331424813687,-0.16528408267532038,5.66962885900836,62.16103247386471,0.6518518518518519,1.478984035789077,0.7722007722007722,0.948936170212766,0.995260663507109,1.6970737763875985,-0.21042002747582086,10555.1054330239,0.20881965461638652,0.7987090497961428,0.2024262667007568,0.8834858125589864,0.3970235956214567,1.2174163634653505,1.068539080236047,1.1828458982590917,All US >$10B,9,9,0,0.9067624672739147
0.4983487605116723,0.5370205610053663,0.2586541072093978,0.7456589949719579,-0.550759953106279,0.9048384104563009,33,-0.13508353571857212,-0.16834443736298285,6.478758234703157,75.46396989475737,0.6444444444444445,1.4665974269243234,0.749034749034749,0.9319148936170213,0.995260663507109,1.9053965903339505,-0.2142302528446562,8938.033003281667,0.2158332059437944,0.7900214538026652,0.20994748065979163,0.8867207593568736,0.40512538286204425,1.2194150921718205,1.0034291969758367,1.0756815871537702,All US >$10B,9,8,0,0.9058141237948507
0.4829667932843915,0.5617677279136754,0.2440461662688637,0.7821177254397661,-0.540104616121513,0.8942097120972087,33,-0.11927984626565014,-0.15552548797206872,6.257837235505184,57.480787310140286,0.6254681647940075,1.7061722612628958,0.77734375,0.9482758620689655,1.0,1.6974649109632771,-0.22765873177441384,6421.05819833488,0.24231467277664587,0.91656268612523,0.2704531678764648,1.1035143721518008,0.15028251230630696,0.6698410744625115,1.2495786549085093,1.1646719817554123,All US >$10B,12,11,0,0.8935496770581459
0.5486996930780343,0.6888121955926858,0.23493263118865973,0.8035438131126678,-0.6020021761147616,0.9114579894366261,27,-0.14434831262001882,-0.17876950913035589,6.611463142652289,62.26717182838489,0.63003663003663,1.6838786769571985,0.7404580152671756,0.8613445378151261,0.9158878504672897,2.1457640575745964,-0.2282611792302634,20976.51688975416,0.20646760311800372,0.6900081987906767,0.09530127187881976,0.4759243305112765,0.5052292984139626,1.3581242501875535,1.3810057011368841,1.079232340887697,All US >$10B,6,8,0,0.8924403657804638
0.4260898819195136,1.5637263313959489,0.1302453087296815,0.712151002649878,-0.7206989428022123,0.591217575903187,63,-0.2169656602588689,-0.264997191305815,12.913074336799692,191.7970211907738,0.5730337078651685,1.7164777227800925,0.5,0.6896551724137931,0.6394230769230769,6.864650601048207,-0.4418979897029326,2689.100427138638,0.14772945897688472,0.5299011832757811,0.19580601791169405,0.6171099390129631,0.011244202941799175,0.2650964147280021,1.0529461203739756,0.6095628640053974,All US >$10B,12,2,0,0.8918539879990746
